seqnames	start	end	width	strand	Conc	Conc_fTBTw1	Conc_mDMSOw1	Fold	p.value	FDR
812	chr4	15265489	15265889	401	*	4.58149638568725	5.13096800952772	3.1928912240246	0.852424752065801	0.00278297035883585	0.0469954990044557
813	chr16	3872247	3872647	401	*	4.84600377783741	5.37713089418343	3.54764938990927	0.850550669163283	0.002783358925619	0.0469954990044557
814	chr1	30873671	30874071	401	*	4.18608119189808	4.74557434468286	2.74515791432684	0.852276553378344	0.0027906668771545	0.0469954990044557
815	chr2	162799518	162799918	401	*	4.93805608347523	4.14275655124822	5.58425128095464	-0.798725452210468	0.00279387643177721	0.0469954990044557
816	chrX	91884779	91885179	401	*	5.82986765460662	5.22512081795613	6.37242385471134	-0.755037966172271	0.00280292887997557	0.0469954990044557
817	chr1	183535381	183535781	401	*	4.10963165617401	3.1366221972099	4.83565804257668	-0.844875965305492	0.00280339973276522	0.0469954990044557
818	chr8	83715011	83715411	401	*	3.28260123060647	3.90704485740459	1.43495383799948	0.788524533391214	0.00280517292950097	0.0469954990044557
819	chr17	56162245	56162645	401	*	4.14633144529887	4.7353901553164	2.53654440606978	0.841636528822218	0.0028084831389547	0.0469954990044557
820	chr5	115255595	115255995	401	*	5.16050680325527	4.36672706772706	5.80595532466192	-0.820162985397855	0.00280883078717621	0.0469954990044557
821	chr4	103619862	103620262	401	*	5.1621656888452	4.24083333085828	5.8664224952619	-0.833859003752209	0.00281186668228405	0.0469954990044557
822	chrX	13013968	13014368	401	*	3.15336439306843	3.84973827507331	0.620240760188781	0.740091230561485	0.00281233985015016	0.0469954990044557
823	chr7	68409415	68409815	401	*	5.05210502662079	4.22763219174617	5.71240877090103	-0.812528118360619	0.00281813226176159	0.0470350725972748
824	chr17	29301693	29302093	401	*	5.21703649460938	4.53069371791454	5.80657351775695	-0.774636881990161	0.002829507453354	0.0471248790794901
825	chr2	36091282	36091682	401	*	4.22618055510868	4.80349639595018	2.68626595616486	0.847076587233526	0.00283425693382365	0.0471248790794901
826	chr8	127149548	127149948	401	*	5.18003364964848	4.25034525109608	5.88788620820636	-0.833951586844058	0.00283677483637644	0.0471248790794901
827	chr17	71710708	71711108	401	*	4.09671684096802	3.03987776500904	4.85580552797558	-0.846297485231418	0.00283723609484117	0.0471248790794901
828	chr12	66591845	66592245	401	*	2.82634711351831	3.46747766502474	0.848862709386264	0.714430820972701	0.00284886571995101	0.0472608931512646
829	chr15	100227727	100228127	401	*	4.04162425143523	3.06943040493798	4.76731556822907	-0.838779932723545	0.00285639383153381	0.0473286196259932
830	chr2	39005006	39005406	401	*	3.52118956294145	4.17480270953093	1.43720844843767	0.812519992012255	0.00287844411608554	0.0476365161187361
831	chr8	4324962	4325362	401	*	4.29293545482112	4.81380704777528	3.04221250665141	0.848482852221179	0.00290427389409899	0.0480015750694023
832	chrX	10216577	10216977	401	*	3.68564082891532	4.24458769315311	2.24762844107024	0.819919107066139	0.00290749202517056	0.0480015750694023
833	chr4	49520954	49521354	401	*	4.51708783451686	5.12633605053243	2.77714345081222	0.839542170514487	0.00291561459815166	0.0480778897001334
834	chr12	44268963	44269363	401	*	4.00820632950139	4.59630024547718	2.4043112468587	0.847470382410192	0.00292133049221677	0.0480842058120918
835	chr14	8666109	8666509	401	*	4.08147942056249	4.70875785368268	2.21268538523035	0.829189802803297	0.00292299882448286	0.0480842058120918
836	chr9	21424599	21424999	401	*	4.10352049205267	4.66997745133518	2.62486729290225	0.842629900232315	0.00293651016674792	0.0482479279327072
837	chr17	23673446	23673846	401	*	3.99301035061762	4.59068790953163	2.32931026233713	0.843845617561938	0.00293997638902707	0.0482479279327072
838	chr9	57467481	57467881	401	*	5.02627329626129	4.20568045196534	5.68472491683453	-0.811831259019392	0.00296710403452846	0.0485961167515202
839	chrX	8074475	8074875	401	*	3.98566828485593	4.61597064407354	2.09392292474075	0.829854527322409	0.00297152327069347	0.0485961167515202
840	chr7	43253520	43253920	401	*	3.58730271989713	4.24816434220463	1.43720844843767	0.798777615232037	0.00297180679027934	0.0485961167515202
841	chr10	58255264	58255664	401	*	3.37077833472706	3.96338573177294	1.73907568086818	0.80877752794579	0.00297753391700057	0.0486318738215455
842	chr16	58523096	58523496	401	*	3.90462538752308	4.44419865633775	2.56556001935321	0.840025739909649	0.00298639342874028	0.0487186462436776
843	chr1	75370651	75371051	401	*	4.32472230396356	3.31289181151859	5.06639306438418	-0.843377664465147	0.00300355110306977	0.0488634671753091
844	chr11	107131724	107132124	401	*	3.24812960066418	2.16097217041863	4.01853540319335	-0.844649319246719	0.00300602050236312	0.0488634671753091
845	chr2	25546800	25547200	401	*	4.37615626591795	4.91991348429147	3.01639938141978	0.841960395783398	0.00300688770832383	0.0488634671753091
846	chr2	34771713	34772113	401	*	4.6432209060912	5.23830456337827	2.99599343643135	0.837018889165682	0.00301231222572976	0.0488634671753091
847	chr16	40196233	40196633	401	*	3.67529899613381	2.47226961219201	4.4860988097488	-0.844734086027172	0.00301305741827947	0.0488634671753091
848	chr4	133753551	133753951	401	*	3.71731981505934	2.87900503759312	4.38417151606406	-0.836513188544846	0.00301761224285784	0.0488796247262917
849	chr19	7494076	7494476	401	*	4.47108990817637	4.98465107484198	3.25318672301524	0.835825775428184	0.00302467283657662	0.048936285139242
850	chr16	8671941	8672341	401	*	3.36514029315755	3.99182098881327	1.50083449925078	0.827545631468164	0.00303553339479619	0.0490243451412752
851	chr14	105177129	105177529	401	*	3.0653039575936	3.73273516604944	0.852245947716515	0.79003385300567	0.00303725376494068	0.0490243451412752
852	chr13	43834262	43834662	401	*	4.43891782468311	3.46346030635515	5.16594831895067	-0.836294032610325	0.00304670033083483	0.0491191029863231
853	chr8	40423352	40423752	401	*	4.27518521995285	4.82679523356491	2.87560472656204	0.843488107209755	0.00305214929331242	0.0491492645872677
854	chr14	45219422	45219822	401	*	5.27830215696446	5.80297363051851	4.01015295152009	0.843247544797498	0.00305587177391471	0.0491515862839491
855	chr9	36767585	36767985	401	*	5.93909385945564	6.40921559798638	4.89920477248366	0.827260449093504	0.00307203283316927	0.0493519302250183
856	chr7	115216836	115217236	401	*	3.39454855810642	2.11543268624547	4.22961247370938	-0.836966854281107	0.00307875001408128	0.0493519302250183
857	chr5	46141724	46142124	401	*	4.01871029209747	3.01945955917658	4.75537607044066	-0.828994854261961	0.00308027556483312	0.0493519302250183
858	chr9	59539332	59539732	401	*	2.75582831306855	3.48990120526436	0	0.698142281023589	0.00308269919431171	0.0493519302250183
859	chr5	141763371	141763771	401	*	4.05485677582835	2.97369172516443	4.82305156786701	-0.842108321593901	0.00308795690968099	0.049378551934084
860	chr16	3846982	3847382	401	*	4.33532791695712	4.93919057295774	2.63144944534203	0.835139113440901	0.00309682807935235	0.0494089016818216
861	chr3	45378114	45378514	401	*	3.51797411605697	4.1475934041248	1.63144944534203	0.827593398710212	0.00309704894787772	0.0494089016818216
862	chr8	69625333	69625733	401	*	3.92912073302173	4.51674299638034	2.32809585166848	0.830122200661904	0.00310389451159259	0.0494606670663988
863	chr3	133357471	133357871	401	*	3.35589137361078	3.96313702262995	1.6294790363501	0.795969829389418	0.00311240932502914	0.0494920185488922
864	chr14	76466716	76467116	401	*	3.58409554358055	2.42049881367121	4.38163623898264	-0.84106496567593	0.00311306814401885	0.0494920185488922
865	chr3	14533753	14534153	401	*	4.15866504888402	4.70285047787101	2.79677021601447	0.841533016901717	0.00311764997791068	0.049507560805296
866	chr7	54644079	54644479	401	*	4.35828175541163	3.30211129932875	5.11711715824407	-0.838778145642275	0.00313072878199251	0.0496578412811191
867	chr14	56464264	56464664	401	*	5.98327916493505	5.27910467589428	6.58254159715386	-0.786993183675402	0.00314115171512455	0.049765697761189
868	chr5	33922561	33922961	401	*	3.15141334479057	3.85677899289067	0.500834499250778	0.718424870092576	0.00315404169906735	0.0499123465188814
869	chr8	99197015	99197415	401	*	4.2119130915347	2.97258268115471	5.03450000362795	-0.83915076640883	0.00316211615228995	0.0499641823048136
870	chr13	34002417	34002817	401	*	3.7296188656317	4.29512768980144	2.25617187932875	0.836797556411224	0.00316459221062812	0.0499641823048136
871	chr7	13034504	13034904	401	*	4.24771359450764	4.84793887389483	2.56761962698909	0.832401934683784	0.00316954393809609	0.0499849087642799
872	chr8	4192895	4193295	401	*	4.12126048262981	4.75374591000326	2.21268538523035	0.810069632940948	0.00317371197391639	0.0499932427450866
