"seqnames"	"start"	"end"	"width"	"strand"	"width"	"strand"	"Conc"	"Conc_mDMSOw1"	"Conc_mTBTw1"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"76"	"chr7"	111224619	111225018	400	"*"	401	"*"	5.68885603146289	6.35517875061281	4.41299059228909	1.23748279322891	3.21819507045119e-05	0.00814555717117134	"Distal Intergenic"	7	111117636	111122684	5049	2	"75479"	"ENSMUST00000210788.1"	-101935	"ENSMUSG00000110424"	"Zbed5-ps"	"zinc finger, BED type containing 5, pseudogene"
"77"	"chr11"	88707652	88708051	400	"*"	401	"*"	7.25993351615231	7.83379047973899	6.2927462321187	1.12947413899103	3.25284068414741e-05	0.00814555717117134	"Intron (ENSMUST00000107909.7/76626, intron 5 of 13)"	11	88343889	88718101	374213	2	"76626"	"ENSMUST00000092794.11"	10050	"ENSMUSG00000069769"	"Msi2"	"musashi RNA-binding protein 2"
"78"	"chr9"	109899202	109899601	400	"*"	401	"*"	5.11321941615225	5.81443083694215	3.69483309384771	1.26377445833321	3.27866388566925e-05	0.00814555717117134	"Distal Intergenic"	9	109889643	109889710	68	1	"102465660"	"ENSMUST00000184522.1"	9559	"ENSMUSG00000098490"	"Mir7089"	"microRNA 7089"
"79"	"chr5"	37783532	37783931	400	"*"	401	"*"	4.40969753086325	5.14805731058857	2.81774382084279	1.29262370576544	3.31836527164554e-05	0.00814555717117134	"Distal Intergenic"	5	37820485	37824583	4099	2	"17701"	"ENSMUST00000063116.9"	40652	"ENSMUSG00000048450"	"Msx1"	"msh homeobox 1"
"80"	"chr6"	92665130	92665529	400	"*"	401	"*"	4.97085693583804	5.61416057570971	3.78018352464335	1.19701602626907	3.47213099393559e-05	0.00814555717117134	"Intron (ENSMUST00000032093.11/243548, intron 2 of 8)"	6	92370908	92706155	335248	2	"243548"	"ENSMUST00000032093.11"	40626	"ENSMUSG00000030020"	"Prickle2"	"prickle planar cell polarity protein 2"
"81"	"chr4"	43720481	43720880	400	"*"	401	"*"	3.78680269691424	4.58745266990535	1.83288458253073	1.30201352797361	3.47796309336895e-05	0.00814555717117134	"Distal Intergenic"	4	43727188	43728639	1452	1	"100039781"	"ENSMUST00000095109.4"	-6308	"ENSMUSG00000071001"	"Hrct1"	"histidine rich carboxyl terminus 1"
"82"	"chr5"	121864430	121864829	400	"*"	401	"*"	5.51389585440828	6.18946713710511	4.20192712998708	1.23342848122533	3.56133773794518e-05	0.00814555717117134	"Promoter (1-2kb)"	5	121860308	121866063	5756	2	"13048"	"ENSMUST00000197179.1"	1234	"ENSMUSG00000042589"	"Cux2"	"cut-like homeobox 2"
"83"	"chr8"	85112898	85113297	400	"*"	401	"*"	6.96691000852943	7.53818188373167	6.00721921646204	1.11974604868965	3.56597015465868e-05	0.00814555717117134	"Intron (ENSMUST00000211109.1/244556, intron 3 of 4)"	8	85109647	85119637	9991	2	"244556"	"ENSMUST00000098550.3"	6340	"ENSMUSG00000074194"	"Zfp791"	"zinc finger protein 791"
"84"	"chr19"	25242042	25242441	400	"*"	401	"*"	4.82437120265264	5.5398354049	3.34235648383337	1.27595627956024	3.60563268496603e-05	0.00814555717117134	"Intron (ENSMUST00000049400.14/107351, intron 1 of 13)"	19	25236975	25434496	197522	1	"107351"	"ENSMUST00000049400.14"	5067	"ENSMUSG00000032702"	"Kank1"	"KN motif and ankyrin repeat domains 1"
"85"	"chr5"	141074585	141074984	400	"*"	401	"*"	5.49756984968788	6.13073828436905	4.34246169460983	1.19369078492967	3.63251220876729e-05	0.00814555717117134	"Distal Intergenic"	5	140872990	141000582	127593	2	"108723"	"ENSMUST00000085786.6"	-74003	"ENSMUSG00000036526"	"Card11"	"caspase recruitment domain family, member 11"
"86"	"chr19"	42727343	42727742	400	"*"	401	"*"	4.16761991932886	4.96972371717985	2.20385216793451	1.30030938749666	3.64360774260247e-05	0.00814555717117134	"3' UTR"	19	42726644	42752472	25829	2	"74580"	"ENSMUST00000235183.1"	24730	"ENSMUSG00000060224"	"Pyroxd2"	"pyridine nucleotide-disulphide oxidoreductase domain 2"
"87"	"chr17"	51369035	51369434	400	"*"	401	"*"	6.36147136919792	6.95480434923958	5.3360645339128	1.14388638605697	3.66460776433191e-05	0.00814555717117134	"Distal Intergenic"	17	51425209	51435838	10630	2	"328837"	"ENSMUST00000233466.1"	66404	"ENSMUSG00000117204"	"C330011F03Rik"	"RIKEN cDNA C330011F03 gene"
"88"	"chr13"	28356507	28356906	400	"*"	401	"*"	6.8941683739706	7.44578849180781	5.98980724080118	1.08868294157236	3.7184841727172e-05	0.00814555717117134	"Distal Intergenic"	13	28460778	28480841	20064	2	"72518"	"ENSMUST00000122881.6"	123935	"ENSMUSG00000085936"	"2610307P16Rik"	"RIKEN cDNA 2610307P16 gene"
"89"	"chr8"	82343791	82344190	400	"*"	401	"*"	5.31251633050818	6.01132593153738	3.90452146519205	1.25462843412258	3.75072408799215e-05	0.00814555717117134	"Promoter (<=1kb)"	8	82331914	82344473	12560	2	"16168"	"ENSMUST00000209687.1"	283	"ENSMUSG00000031712"	"Il15"	"interleukin 15"
"90"	"chr19"	23615753	23616152	400	"*"	401	"*"	7.09123990448439	7.66775083664711	6.11630154483571	1.12523449901349	3.82471596757065e-05	0.00814555717117134	"Intron (ENSMUST00000035849.4/67483, intron 2 of 5)"	19	23558753	23652812	94060	2	"67483"	"ENSMUST00000035849.4"	36660	"ENSMUSG00000033053"	"Cfap95"	"cilia and flagella associated protein 95"
"91"	"chr13"	41977902	41978301	400	"*"	401	"*"	4.33273776478501	5.12282657710023	2.44813911988075	1.29595667747657	3.85841318253939e-05	0.00814555717117134	"Distal Intergenic"	13	42052021	42185026	133006	1	"110521"	"ENSMUST00000060148.5"	-73720	"ENSMUSG00000021366"	"Hivep1"	"human immunodeficiency virus type I enhancer binding protein 1"
"92"	"chr5"	130258533	130258932	400	"*"	401	"*"	4.61112083898873	5.35252749700403	3.00374561008977	1.27808938504012	3.88062241225042e-05	0.00814555717117134	"Promoter (<=1kb)"	5	130258930	130269391	10462	1	"100929"	"ENSMUST00000147619.1"	0	"ENSMUSG00000056310"	"Tyw1"	"tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)"
"93"	"chr4"	58838751	58839150	400	"*"	401	"*"	5.2706627524842	5.95543681104847	3.92161028181362	1.24342950108067	3.92493644217582e-05	0.00814555717117134	"Intron (ENSMUST00000102889.9/230249, intron 19 of 48)"	4	58832706	58834913	2208	2	"230249"	"ENSMUST00000142102.1"	-3838	"ENSMUSG00000050812"	"Ecpas"	"Ecm29 proteasome adaptor and scaffold"
"94"	"chr12"	13586448	13586847	400	"*"	401	"*"	7.26478065975694	7.81609814321512	6.36124945726568	1.08998273869852	3.94462104416645e-05	0.00814555717117134	"Distal Intergenic"	12	13607789	13627646	19858	2	"102639399"	"ENSMUST00000221862.1"	40799	"ENSMUSG00000113666"	"Gm35725"	"predicted gene, 35725"
"95"	"chr4"	123640801	123641200	400	"*"	401	"*"	5.23218302828596	5.94383875817352	3.76750922765708	1.26513217339878	4.01818565592604e-05	0.00814555717117134	"Intron (ENSMUST00000097897.10/11426, intron 1 of 97)"	4	123456349	123664752	208404	2	"11426"	"ENSMUST00000147030.1"	23552	"ENSMUSG00000028649"	"Macf1"	"microtubule-actin crosslinking factor 1"
"96"	"chr5"	142385040	142385439	400	"*"	401	"*"	4.60433940594814	5.38938254801979	2.75154789541224	1.29317486752204	4.01855869606392e-05	0.00814555717117134	"Distal Intergenic"	5	142401497	142419620	18124	1	"17425"	"ENSMUST00000198422.1"	-16058	"ENSMUSG00000056493"	"Foxk1"	"forkhead box K1"
"97"	"chr16"	21282045	21282444	400	"*"	401	"*"	5.63911824677969	6.29266426295375	4.411325481092	1.21338939946268	4.10535396623101e-05	0.00814555717117134	"Exon (ENSMUST00000181476.2/328646, exon 2 of 5)"	16	21247499	21296872	49374	2	"328646"	"ENSMUST00000181476.2"	14428	"ENSMUSG00000096918"	"Gm16863"	"predicted gene, 16863"
"98"	"chr5"	44402117	44402516	400	"*"	401	"*"	4.7531451653707	5.43175168815989	3.42907661644603	1.2331064865116	4.13489656913565e-05	0.00814555717117134	"Distal Intergenic"	5	44526727	44535097	8371	2	"16826"	"ENSMUST00000198356.1"	132581	"ENSMUSG00000039706"	"Ldb2"	"LIM domain binding 2"
"99"	"chr13"	114985760	114986159	400	"*"	401	"*"	6.83426787841462	7.39914529937851	5.89289797672053	1.10345591001837	4.14138331936094e-05	0.00814555717117134	"Exon (ENSMUST00000061673.8/109700, exon 17 of 29)"	13	114833081	114932100	99020	2	"16398"	"ENSMUST00000056117.9"	-53660	"ENSMUSG00000015533"	"Itga2"	"integrin alpha 2"
"100"	"chr3"	90452808	90453207	400	"*"	401	"*"	5.00651427395255	5.65456162519081	3.79880057794607	1.20403583456937	4.18630263062343e-05	0.00815156848234994	"Promoter (1-2kb)"	3	90450710	90451781	1072	2	"18160"	"ENSMUST00000152510.1"	-1027	"ENSMUSG00000027931"	"Npr1"	"natriuretic peptide receptor 1"
"101"	"chr2"	7706624	7707023	400	"*"	401	"*"	7.0658281420783	7.61956579786572	6.15564167939259	1.08774638085684	4.23173556173392e-05	0.00815845097604782	"Distal Intergenic"	2	7394076	7509563	115488	2	"14007"	"ENSMUST00000182037.1"	-197061	"ENSMUSG00000002107"	"Celf2"	"CUGBP, Elav-like family member 2"
"102"	"chr18"	16890507	16890906	400	"*"	401	"*"	4.1469616023768	4.96428665243996	2.07517211016583	1.27910663085132	4.4081629410656e-05	0.00839722448043215	"Distal Intergenic"	18	16816407	16822783	6377	1	"328906"	"ENSMUST00000144006.1"	74100	"ENSMUSG00000086095"	"Gm15328"	"predicted gene 15328"
"103"	"chr11"	47341415	47341814	400	"*"	401	"*"	6.94965841778742	7.47116696486547	6.12481778012875	1.03139707420742	4.44183505281692e-05	0.00839722448043215	"Intron (ENSMUST00000109220.7/24052, intron 2 of 6)"	11	46978785	47379522	400738	2	"24052"	"ENSMUST00000077221.5"	37708	"ENSMUSG00000020354"	"Sgcd"	"sarcoglycan, delta (dystrophin-associated glycoprotein)"
"104"	"chr5"	138397051	138397450	400	"*"	401	"*"	6.65188877550246	7.19459781696224	5.77169565329234	1.06840247886226	4.56595665082105e-05	0.00850362946192278	"Distal Intergenic"	5	138363719	138388287	24569	1	"100303731"	"ENSMUST00000100526.2"	33332	"ENSMUSG00000075591"	"Gm10874"	"predicted gene 10874"
"105"	"chr1"	89117737	89118136	400	"*"	401	"*"	7.04926480902926	7.59422887673496	6.16300795961736	1.07309289457551	4.63454078109478e-05	0.00850362946192278	"Intron (ENSMUST00000066279.10/98402, intron 2 of 5)"	1	89070453	89112860	42408	1	"98402"	"ENSMUST00000123745.1"	47284	"ENSMUSG00000036206"	"Sh3bp4"	"SH3-domain binding protein 4"
"106"	"chr5"	116411311	116411710	400	"*"	401	"*"	6.30184082590542	6.84179631238224	5.42900482255304	1.06006733290603	4.64060873061163e-05	0.00850362946192278	"Intron (ENSMUST00000036991.4/80888, intron 2 of 2)"	5	116408940	116415892	6953	2	"80888"	"ENSMUST00000133335.1"	4182	"ENSMUSG00000041548"	"Hspb8"	"heat shock protein 8"
"107"	"chr10"	23811498	23811897	400	"*"	401	"*"	4.08223492837548	4.8543995085917	2.30711367823447	1.27497890318167	4.74011295212056e-05	0.00850362946192278	"Intron (ENSMUST00000119597.7/76306, intron 6 of 13)"	10	23805976	23819081	13106	1	"76306"	"ENSMUST00000127841.1"	5522	"ENSMUSG00000037455"	"Slc18b1"	"solute carrier family 18, subfamily B, member 1"
"108"	"chr14"	20246083	20246482	400	"*"	401	"*"	6.23288427220163	6.81724047380402	5.23470164225575	1.12912672810634	4.80663291593237e-05	0.00850362946192278	"Distal Intergenic"	14	20261376	20267416	6041	2	"74571"	"ENSMUST00000225596.1"	20934	"ENSMUSG00000023387"	"Kcnk16"	"potassium channel, subfamily K, member 16"
"109"	"chr6"	77607623	77608022	400	"*"	401	"*"	5.11212096427191	5.83458941155419	3.5975363695632	1.25755887069578	4.89783590028334e-05	0.00850362946192278	"Intron (ENSMUST00000160894.7/12386, intron 7 of 19)"	6	77380260	77382459	2200	2	"70753"	"ENSMUST00000204215.1"	-225164	"ENSMUSG00000108077"	"6330415B21Rik"	"RIKEN cDNA 6330415B21 gene"
"110"	"chr2"	124024194	124024593	400	"*"	401	"*"	7.04244050301823	7.58065534260868	6.17422879023688	1.05802623052341	4.92245162365763e-05	0.00850362946192278	"Distal Intergenic"	2	124089969	124143353	53385	1	"214968"	"ENSMUST00000137172.1"	-65376	"ENSMUSG00000027200"	"Sema6d"	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D"
"111"	"chr17"	44857952	44858351	400	"*"	401	"*"	4.61917150005619	5.32060234846302	3.1998312172551	1.23578562333476	4.95488267231812e-05	0.00850362946192278	"Intron (ENSMUST00000050630.13/109115, intron 2 of 11)"	17	44879770	44880295	526	2	"75341"	"ENSMUST00000233907.1"	21944	"ENSMUSG00000132240"	"4930564C03Rik"	"RIKEN cDNA 4930564C03 gene"
"112"	"chr12"	106398843	106399242	400	"*"	401	"*"	5.58517124575814	6.19027526434816	4.52300247081921	1.15158420666987	4.96452089992145e-05	0.00850362946192278	"Distal Intergenic"	12	106442653	106447666	5014	2	"76639"	"ENSMUST00000167922.1"	48424	"ENSMUSG00000092066"	"1700121N20Rik"	"RIKEN cDNA 1700121N20 gene"
"113"	"chr3"	115854785	115855184	400	"*"	401	"*"	6.57220121647663	7.15670263562336	5.5735835776959	1.12610018106753	5.01866596985422e-05	0.00850362946192278	"Distal Intergenic"	3	115887837	115929088	41252	1	"69740"	"ENSMUST00000189799.6"	-32653	"ENSMUSG00000033554"	"Dph5"	"diphthamide biosynthesis 5"
"114"	"chr2"	73002847	73003246	400	"*"	401	"*"	5.04174807572704	5.74404206114181	3.61864776386399	1.2454370259987	5.07020507506688e-05	0.00850362946192278	"Distal Intergenic"	2	72987241	72988607	1367	1	"100503849"	"ENSMUST00000137941.1"	15606	"ENSMUSG00000063714"	"Sp3os"	"trans-acting transcription factor 3, opposite strand"
"115"	"chr4"	152189972	152190371	400	"*"	401	"*"	6.66095855044258	7.22039714328907	5.73492781557415	1.0870929797425	5.07558781409636e-05	0.00850362946192278	"Intron (ENSMUST00000075363.9/70025, intron 1 of 8)"	4	152186206	152271847	85642	1	"70025"	"ENSMUST00000030779.9"	3766	"ENSMUSG00000028937"	"Acot7"	"acyl-CoA thioesterase 7"
"116"	"chr9"	42408756	42409155	400	"*"	401	"*"	6.58470519192526	7.1058731712369	5.76073014675622	1.0277538117671	5.09901639920967e-05	0.00850362946192278	"Distal Intergenic"	9	42329622	42399929	70308	2	"21683"	"ENSMUST00000042190.13"	-8827	"ENSMUSG00000037705"	"Tecta"	"tectorin alpha"
"117"	"chr8"	118847046	118847445	400	"*"	401	"*"	4.10752620542157	4.86575930044656	2.41125279835696	1.27318030229081	5.11886858903295e-05	0.00850362946192278	"Intron (ENSMUST00000117160.1/12554, intron 4 of 13)"	8	119151465	119242356	90892	1	"12554"	"ENSMUST00000212476.1"	-304020	"ENSMUSG00000031841"	"Cdh13"	"cadherin 13"
"118"	"chr10"	91915349	91915748	400	"*"	401	"*"	6.66931182451372	7.25590429697288	5.6644108307318	1.12806059837932	5.15318547918492e-05	0.00850362946192278	"Exon (ENSMUST00000217529.1/102633867, exon 7 of 9)"	10	91888829	91953580	64752	1	"102633867"	"ENSMUST00000217529.1"	26520	"ENSMUSG00000111657"	"Gm31592"	"predicted gene, 31592"
"119"	"chr15"	93089718	93090117	400	"*"	401	"*"	6.26341154792502	6.87884747698359	5.16792771621059	1.15920440517763	5.26596094596251e-05	0.00861670517141024	"Exon (ENSMUST00000229620.1/ENSMUST00000229620.1, exon 1 of 1)"	15	93244455	93275151	30697	2	"223827"	"ENSMUST00000057896.4"	185034	"ENSMUSG00000036197"	"Gxylt1"	"glucoside xylosyltransferase 1"
"120"	"chr7"	141041156	141041555	400	"*"	401	"*"	3.96292618124567	4.72666877941535	2.23607425570952	1.26960518263917	5.43081872429306e-05	0.00881240851661953	"Distal Intergenic"	7	141061104	141072400	11297	1	"330671"	"ENSMUST00000048002.6"	-19549	"ENSMUSG00000055629"	"B4galnt4"	"beta-1,4-N-acetyl-galactosaminyl transferase 4"
"121"	"chr6"	146753770	146754169	400	"*"	401	"*"	6.70121592839323	7.26687414955626	5.75762569827988	1.09158111406842	5.5569913100452e-05	0.00894262270985125	"Intron (ENSMUST00000001675.13/232533, intron 1 of 13)"	6	146725312	146758562	33251	1	"232533"	"ENSMUST00000203318.1"	28458	"ENSMUSG00000001630"	"Stk38l"	"serine/threonine kinase 38 like"
"122"	"chr3"	83624383	83624782	400	"*"	401	"*"	6.23582656929119	6.79775127985217	5.30281161990612	1.08534976705781	5.84515814545325e-05	0.0092492650773477	"Distal Intergenic"	3	83555363	83574122	18760	2	"69460"	"ENSMUST00000185938.1"	-50261	"ENSMUSG00000101334"	"1700028M03Rik"	"RIKEN cDNA 1700028M03 gene"
"123"	"chr12"	16634968	16635367	400	"*"	401	"*"	7.0015141705864	7.53953398716238	6.13381929682713	1.05438265539085	5.86580272044982e-05	0.0092492650773477	"Intron (ENSMUST00000238839.1/14245, intron 1 of 21)"	12	16535954	16646966	111013	2	"14245"	"ENSMUST00000238839.1"	11599	"ENSMUSG00000020593"	"Lpin1"	"lipin 1"
"124"	"chr16"	20157572	20157971	400	"*"	401	"*"	6.08252143436675	6.67333803291277	5.06481525015463	1.12286149341439	5.89004144202503e-05	0.0092492650773477	"Promoter (<=1kb)"	16	20158948	20171194	12247	1	"208146"	"ENSMUST00000232054.1"	-977	"ENSMUSG00000041215"	"Yeats2"	"YEATS domain containing 2"
"125"	"chr5"	46141725	46142124	400	"*"	401	"*"	4.03759132020083	4.75537607044066	2.5448846925323	1.23843528229996	5.98519768337554e-05	0.00932350154325508	"Distal Intergenic"	5	45926818	45932409	5592	2	"78106"	"ENSMUST00000198088.1"	-209316	"ENSMUSG00000106602"	"4930405L22Rik"	"RIKEN cDNA 4930405L22 gene"
"126"	"chr9"	3439523	3439922	400	"*"	401	"*"	4.00541652278213	1.21268538523035	4.8973702485192	-1.20700115067292	6.04744419844143e-05	0.00934570106603584	"Promoter (<=1kb)"	9	3440563	3450486	9924	1	"244672"	"ENSMUST00000212101.1"	-641	"ENSMUSG00000025898"	"Cwf19l2"	"CWF19 like cell cycle control factor 2"
"127"	"chr9"	40405637	40406036	400	"*"	401	"*"	5.45474472828766	6.05450677063303	4.4094127944444	1.12016238216986	6.1913302402825e-05	0.00946155864196507	"Intron (ENSMUST00000045682.6/235283, intron 2 of 19)"	9	40297834	40401869	104036	2	"235283"	"ENSMUST00000211853.1"	-3768	"ENSMUSG00000040111"	"Gramd1b"	"GRAM domain containing 1B"
"128"	"chr12"	40893541	40893940	400	"*"	401	"*"	5.18865129014425	5.81849522733876	4.0449674442396	1.16289726043747	6.21959483448813e-05	0.00946155864196507	"Exon (ENSMUST00000222682.1/ENSMUST00000222682.1, exon 1 of 1)"	12	40794234	40798082	3849	1	"238130"	"ENSMUST00000220850.1"	99307	"ENSMUSG00000035954"	"Dock4"	"dedicator of cytokinesis 4"
"129"	"chr14"	48101075	48101474	400	"*"	401	"*"	4.68244340546104	5.3673769775164	3.33273755972023	1.21720697907422	6.33786777645134e-05	0.0094764416610781	"Distal Intergenic"	14	48120823	48260888	140066	1	"93834"	"ENSMUST00000073150.5"	-19349	"ENSMUSG00000021846"	"Peli2"	"pellino 2"
"130"	"chr7"	138427399	138427798	400	"*"	401	"*"	6.53665057761714	7.10659065650573	5.5808014965416	1.09325302288768	6.35967987338383e-05	0.0094764416610781	"Distal Intergenic"	7	138258587	138397730	139144	2	"70571"	"ENSMUST00000162222.1"	-29669	"ENSMUSG00000091002"	"Tcerg1l"	"transcription elongation regulator 1-like"
"131"	"chr14"	32536209	32536608	400	"*"	401	"*"	6.62823933110937	7.16918536822722	5.75276264759994	1.05577895569682	6.38621566999631e-05	0.0094764416610781	"Promoter (<=1kb)"	14	32535482	32541641	6160	1	"319955"	"ENSMUST00000226285.1"	727	"ENSMUSG00000054051"	"Ercc6"	"excision repair cross-complementing rodent repair deficiency, complementation group 6"
"132"	"chr14"	120054966	120055365	400	"*"	401	"*"	4.39287912945789	5.14868865489137	2.70981809055232	1.25378694995181	6.42404631913676e-05	0.0094764416610781	"Distal Intergenic"	14	120019585	120042435	22851	2	"239283"	"ENSMUST00000058213.5"	-12531	"ENSMUSG00000044819"	"Oxgr1"	"oxoglutarate (alpha-ketoglutarate) receptor 1"
"133"	"chr1"	153544738	153545137	400	"*"	401	"*"	7.06148218084059	7.61328209964118	6.15662766105204	1.0719293929345	6.78972184394556e-05	0.00992846518713019	"Intron (ENSMUST00000041874.8/74091, intron 2 of 11)"	1	153503015	153550045	47031	2	"74091"	"ENSMUST00000041874.8"	4908	"ENSMUSG00000042684"	"Npl"	"N-acetylneuraminate pyruvate lyase"
"134"	"chr10"	94322673	94323072	400	"*"	401	"*"	5.70871118285072	6.29370206829256	4.70862602533773	1.104341934198	6.84100627863993e-05	0.00992846518713019	"Intron (ENSMUST00000147869.1/319880, intron 1 of 1)"	10	94312137	94375595	63459	1	"319880"	"ENSMUST00000139230.1"	10536	"ENSMUSG00000020023"	"Tmcc3"	"transmembrane and coiled coil domains 3"
"135"	"chr2"	33975991	33976390	400	"*"	401	"*"	5.72087721126729	6.32629738043482	4.65770383930801	1.12891248894023	6.90012893038269e-05	0.00992846518713019	"Distal Intergenic"	2	33729953	33887946	157994	2	"72543"	"ENSMUST00000041555.9"	-88045	"ENSMUSG00000038740"	"Mvb12b"	"multivesicular body subunit 12B"
"136"	"chr4"	136176944	136177343	400	"*"	401	"*"	6.53319513359768	7.07279618005914	5.66130240894999	1.05254777288988	6.97929712819298e-05	0.00992846518713019	"Intron (ENSMUST00000061721.5/242705, intron 1 of 6)"	4	136180783	136186807	6025	1	"242705"	"ENSMUST00000149750.1"	-3440	"ENSMUSG00000018983"	"E2f2"	"E2F transcription factor 2"
"137"	"chr2"	90961725	90962124	400	"*"	401	"*"	5.14232776746942	5.85917965522017	3.65393089491432	1.23617347509777	6.98541357147102e-05	0.00992846518713019	"Promoter (2-3kb)"	2	90965092	90987816	22725	1	"13046"	"ENSMUST00000133657.1"	-2968	"ENSMUSG00000005506"	"Celf1"	"CUGBP, Elav-like family member 1"
"138"	"chr12"	8777273	8777672	400	"*"	401	"*"	7.14761853267587	7.70303279924095	6.2327968838168	1.0770353215986	7.10092486516616e-05	0.00996624241827966	"Intron (ENSMUST00000020911.13/20969, intron 1 of 4)"	12	8771803	8790448	18646	1	"20969"	"ENSMUST00000160348.1"	5470	"ENSMUSG00000020592"	"Sdc1"	"syndecan 1"
"139"	"chr8"	110094653	110095052	400	"*"	401	"*"	5.79401742980669	6.39518940020243	4.74426677344377	1.11967529563696	7.14959739190496e-05	0.00996624241827966	"Intron (ENSMUST00000165700.1/ENSMUST00000165700.1, intron 1 of 1)"	8	110101207	110111961	10755	1	"102638837"	"ENSMUST00000213641.1"	-6155	"ENSMUSG00000095941"	"Tle7"	"TLE family member 7"
"140"	"chr11"	31610342	31610741	400	"*"	401	"*"	7.11218046219694	7.67063696880546	6.1888960983291	1.08131662543691	7.20432628021188e-05	0.00996624241827966	"Distal Intergenic"	11	31666487	31671727	5241	2	"69556"	"ENSMUST00000109415.1"	60986	"ENSMUSG00000044502"	"Bod1"	"biorientation of chromosomes in cell division 1"
